from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type
2511448,2511439,,,179426822,179450206,0
2512137,2512141,,,176969345,176959420,0
2510959,2510958,,,179454417,179451715,0
2511003,2511005,,,180052093,180051978,0
2511981,2511979,,,179807353,177606765,0
2512439,2512439,,,176963929,180044362,1
2511004,2511005,,,178233009,178253165,0
2511442,2511439,,,179184265,180036907,0
2511442,2511447,,,179184265,177602238,0
2510735,2510738,,,176960936,176965995,0
2510226,2510227,,,179433800,179431274,0
2511016,2511015,,,180029730,177601325,0
2510163,2510166,,,176961246,177606522,0
2510148,2510147,,,176965064,176965589,0
2512202,2512203,,,176959524,176959467,0
2510146,2510145,,,176965390,177601558,0
2512440,2512439,,,176965390,177613162,1
2510184,2510182,,,176965227,176965466,0
2511004,2511003,,,179183372,177618530,0
2510229,2510231,,,179806003,176967099,0
2511014,2511013,,,176971107,176962410,0
2511983,2511983,,,178233647,177620489,0
2510146,2510145,,,179805635,179804384,0
2509989,2509996,,,176964774,176969626,0
2511409,2511411,,,180050350,177614355,0
2511895,2511905,,,179792622,179429774,0
2510735,2510738,,,179792085,176965935,0
2511895,2511905,,,178238082,176962801,0
2511982,2511983,,,178238082,178248173,0
2511438,2511442,,,179806619,179174386,0
2511979,2511981,,,179806619,179796393,0
2512257,2512252,,,176973266,180046080,0
2511243,2511246,,,177613672,176959799,0
2512442,2512441,,,179802927,177623631,0
2511003,2511006,,,176966883,178242634,0
2512375,2512374,,,179444365,179437487,0
2511005,2511006,,,179811498,178856020,0
2510231,2510231,,,176966143,179797217,0
2510738,2510737,,,179804356,179793939,0
2511445,2511447,,,179804356,179806636,0
2511983,2511982,,,180033385,177614039,0
2510160,2510183,,,179819807,176963907,0
2510726,2510729,,,176961640,179435392,0
2510735,2510738,,,178237401,177616607,0
2509989,2509996,,,179817976,177613856,0
2511870,2511866,,,176962880,177463921,0
2511982,2511979,,,179443275,178847538,0
2512148,2512149,,,176958165,178229904,0
2511441,2511438,,,178235211,177602036,0
2511442,2511439,,,178856476,176962326,0
2511183,2511184,,,179800597,176966318,0
2512034,2512031,,,179800597,176973552,0
2510226,2510227,,,177611628,179805724,0
2512439,2512440,,,177611628,179805724,0
2510790,2510789,,,176962121,176962005,0
2510163,2510166,,,179819833,180032996,0
2510163,2510166,,,179819833,179793026,0
2511409,2511411,,,179438982,179435153,0
2510229,2510228,,,176965362,176963823,0
2512442,2512441,,,176965362,176963823,0
2512148,2512148,,,180026641,180026642,0
2510726,2510729,,,177616672,176960910,0
2510159,2510184,,,176970806,179190422,0
2511252,2511249,,,179189563,176963722,0
2510173,2510173,,,176966119,176967077,0
2510148,2510147,,,176965002,180047243,0
2511439,2511445,,,179797602,179804708,0
2511439,2511445,,,179797602,179804715,0
2511248,2511253,,,177606049,178258069,0
2511216,2511215,,,176965238,176971786,0
2510064,2510067,,,180062898,179795457,0
2511005,2511003,,,176966576,177602968,0
2511003,2511006,,,176966769,179797905,0
2510515,2510516,,,176966769,176967815,0
2511144,2511146,,,176959909,179797409,0
2511144,2511146,,,176959909,176962559,0
2510230,2510231,,,176967074,176962714,0
2510226,2510227,,,176963978,179806063,0
2512439,2512440,,,176963978,179806063,0
2510226,2510227,,,176963978,176965519,0
2512439,2512440,,,176963978,176965519,0
2510226,2510227,,,176963978,176965518,0
2512439,2512440,,,176963978,176965518,0
2511979,2511981,,,177606405,180033539,0
2511246,2511243,,,180041077,176964765,0
2510229,2510226,,,180047145,176963878,0
2512137,2512134,,,176969430,176962148,0
2512130,2512149,,,177626711,179418950,3
2509997,2509988,,,176963790,176963796,0
2511438,2511448,,,176968024,179796653,0
2512157,2512154,,,180030090,178244853,0
2512456,2512456,,,177470757,177470751,0
2512034,2512031,,,176963519,176973477,0
2510404,2510405,,,176973265,176973269,0
2510790,2510789,,,176962070,176961951,0
2510901,2510908,,,176962070,176971069,0
2511983,2511982,,,177603026,179804476,0
2510054,2510055,,,179820516,176962176,0
2510738,2510737,,,179435143,178234020,0
2511442,2511439,,,179183530,179422826,0
2510054,2510055,,,176962002,176971145,0
2511447,2511444,,,179174216,178234655,0
2511447,2511444,,,180029333,179438144,0
2510054,2510055,,,178262521,176962176,0
2511243,2511246,,,177463917,179800579,0
2511183,2511184,,,179800252,176966135,0
2512377,2512376,,,179806520,180055200,0
2512171,2512174,,,176965555,176966391,0
2512377,2512376,,,179807222,180056090,0
2512157,2512154,,,179174692,176963830,0
2510067,2510064,,,176971032,176962149,0
2510908,2510901,,,179422138,179430895,0
2511009,2511009,,,180052021,180052864,0
2510054,2510055,,,177625971,178240056,0
2510905,2510901,,,176959482,176962176,0
2511252,2511249,,,180045146,176963628,0
2512154,2512157,,,178245697,179173466,0
2510250,2510249,,,176967546,179814379,0
2511981,2511979,,,179806996,180032831,0
2510628,2510630,,,179806996,179447430,0
2511979,2511981,,,180047741,180036809,0
2511979,2511981,,,180032804,179793594,0
2511439,2511445,,,180031145,180038591,0
2509987,2509987,,,180043263,180043295,0
2511246,2511243,,,180028925,180044936,0
2511866,2511869,,,179803827,176962704,0
2511009,2511009,,,180052041,180052885,0
2510900,2510908,,,178261120,179822588,0
2511252,2511249,,,176964851,179185846,0
2511448,2511439,,,176962207,179422765,0
2510230,2510231,,,176966381,178855292,0
2510148,2510147,,,179804223,179805543,0
2510905,2510901,,,178843873,179820797,0
2510905,2510901,,,178843873,176971145,0
2511532,2511531,,,176960557,177608418,0
2509997,2509988,,,178244689,176963878,0
2511438,2511448,,,176960009,179791644,0
2511438,2511448,,,176960009,179791645,0
2511904,2511905,,,179788741,179429774,0
2512440,2512439,,,176965500,179803413,1
2510146,2510145,,,176965500,179804708,0
2510146,2510145,,,176965500,179804715,0
2510146,2510145,,,176965500,177614355,0
2510157,2510167,,,176965500,179820112,0
2510229,2510231,,,179805544,179811717,0
2511003,2511006,,,176966985,179798477,0
2511439,2511447,,,179791674,180029719,0
2510146,2510145,,,176965387,176964960,0
2512442,2512441,,,179803370,179792329,0
2510232,2510231,,,179803370,176966229,3
2510232,2510228,,,179803370,179447430,3
2511410,2511411,,,179807168,179804581,0
2512144,2512148,,,177611888,177599551,0
2510228,2510231,,,177611888,178242656,0
2510177,2510173,,,177611888,178252403,0
2512154,2512163,,,177601099,176960519,0
2512160,2512163,,,177458999,176962478,0
2510908,2510901,,,177458999,179431097,0
2511005,2511006,,,176966789,179429094,0
2511005,2511006,,,176966789,179183666,0
2511013,2511014,,,178241013,176971093,0
2511005,2511006,,,178253309,179798625,0
2510064,2510067,,,177608179,179450162,0
2509989,2509996,,,177624120,177613880,0
2512377,2512376,,,176965831,176958917,0
2512149,2512151,,,180028013,176967605,3
2512157,2512154,,,177602760,176963940,0
2511982,2511981,,,177602760,176967763,0
2511979,2511981,,,180048714,179796653,0
2511004,2511005,,,176962660,176966693,0
2511004,2511003,,,176962660,179441117,0
2510229,2510226,,,176965595,180042458,0
2510229,2510226,,,176965595,179801565,0
2511445,2511448,,,179804719,179797698,0
2511411,2511410,,,179804719,179807344,0
2511983,2511982,,,180033903,177614355,0
2510404,2510405,,,176973176,176973179,0
2510231,2510231,,,176966214,179428474,0
2510067,2510064,,,177607856,179204566,0
2511979,2511981,,,176959239,176967745,0
2511905,2511904,,,176962827,176966674,0
2511895,2511894,,,178261821,178233893,0
2509987,2509987,,,176964120,176964125,0
2510726,2510729,,,180034594,180046048,0
2510789,2510790,,,176961995,176962143,0
2511273,2511275,,,176967696,179443110,0
2512131,2512134,,,176962406,176960420,0
2511448,2511445,,,179796304,179798586,0
2512151,2512148,,,177619823,177456976,3
2511846,2511849,,,180041395,176973286,0
2511846,2511848,,,180041395,176973454,0
2512440,2512439,,,178244853,180044325,1
2511614,2511611,,,176973000,176973383,0
2511959,2511959,,,179804367,180051804,0
2510148,2510147,,,179804367,176965394,0
2511252,2511249,,,180045063,180041128,0
2511866,2511869,,,180045063,179183654,0
2510615,2510618,,,180045063,176964765,0
2509989,2509996,,,180045030,176969637,0
2510228,2510231,,,180041759,180038591,0
2511013,2511014,,,176962356,180036402,0
2510228,2510231,,,179801547,178242699,0
2511983,2511983,,,176961353,176965006,0
2511906,2511903,,,179441398,179435095,0
2511438,2511448,,,179806496,176962510,0
2511447,2511448,,,179806603,176962547,0
2511274,2511276,,,180035485,180036092,0
2510230,2510229,,,176966299,179420405,0
2512377,2512376,,,180048961,180056377,0
2510899,2510908,,,176957863,176971141,0
2511003,2511006,,,177618217,176964966,0
2510515,2510512,,,177618217,176964978,0
2510230,2510231,,,180051288,179183209,0
2510230,2510231,,,176967087,179429717,0
2510173,2510173,,,176966221,179812042,0
2510231,2510231,,,176966129,176962505,0
2510899,2510908,,,180026886,180062854,0
2511981,2511979,,,179806487,179791359,0
2510899,2510908,,,180064971,177605366,0
2511533,2511532,,,176962218,176960561,0
2510229,2510231,,,177615615,177466993,0
2512257,2512252,,,176973175,179804384,0
2512470,2512463,,,179791811,178240957,0
2511004,2511005,,,179183654,179811243,0
2511438,2511445,,,176959903,180038653,0
2512144,2512141,,,178244688,176964966,0
2510183,2510182,,,176963770,176969382,0
2510148,2510147,,,176964970,176965433,0
2511904,2511902,,,176962760,176961117,0
2510146,2510145,,,176965448,180030052,0
2510146,2510145,,,176965448,179790087,0
2510146,2510145,,,176965448,176964640,0
2510146,2510145,,,176965448,179790088,0
2512439,2512439,,,176965448,179803245,1
2510146,2510145,,,176965448,179804561,0
2510184,2510182,,,177614755,176965452,0
2511248,2511253,,,177614855,178247629,0
2510202,2510200,,,176964215,180037113,0
2511448,2511438,,,176962542,180048119,0
2511904,2511902,,,176962834,177606806,0
2511004,2511005,,,176962834,176966949,0
2512439,2512439,,,176963894,180044200,1
2511003,2511006,,,178253654,179429115,0
2510960,2510958,,,176974086,176974088,0
2510202,2510200,,,178245485,177608356,0
2511870,2511866,,,176962882,177463921,0
2511979,2511981,,,179819757,179792700,0
2510160,2510184,,,179819757,176963859,0
2511410,2511411,,,179807316,179804687,0
2511005,2511006,,,179195365,178242656,0
2510905,2510901,,,179419562,180036660,0
2510173,2510173,,,179812090,177617887,0
2511013,2511014,,,179428047,176962130,0
2510726,2510729,,,179794190,180045943,0
2510726,2510729,,,179794190,179804724,0
2511448,2511445,,,177605682,179429070,0
2511532,2511536,,,176960611,176973890,0
2512144,2512141,,,178244482,176964926,0
2510726,2510729,,,180034057,176964613,0
2510899,2510908,,,177600044,179796005,0
2510899,2510901,,,177600044,176965403,0
2510202,2510200,,,176964139,180036964,0
2511895,2511905,,,176961132,179429929,0
2511846,2511848,,,178244108,176973448,0
2510054,2510055,,,180062497,180036511,0
2511004,2511005,,,180038506,180052391,0
2510148,2510147,,,177601462,176965384,0
2510230,2510229,,,179193907,178231721,0
2510230,2510231,,,179193907,177609021,0
2510905,2510901,,,178229845,178240056,0
2512149,2512151,,,178229845,177619785,3
2511959,2511959,,,178231422,179810567,0
2510230,2510231,,,176966397,180038408,0
2511274,2511276,,,179426274,176962011,0
2511274,2511276,,,179427691,179426734,0
2510908,2510901,,,176965391,177608027,0
2512141,2512149,,,178857605,178230150,0
2512141,2512144,,,178857605,176964076,0
2510129,2510130,,,176970549,176970405,0
2511409,2511411,,,179174010,178241814,0
2510196,2510197,,,180046699,180059508,0
2511442,2511439,,,179797993,179427536,0
2511870,2511866,,,179797993,177613718,0
2511979,2511979,,,180037391,180048883,0
2511276,2511275,,,178239395,177472078,0
2511444,2511447,,,178257480,178234788,0
2510229,2510226,,,176965480,180042015,0
2510908,2510901,,,176965480,176962148,0
2510229,2510228,,,176965480,179801280,0
2512442,2512441,,,176965480,179801280,0
2511246,2511243,,,176963664,180045235,0
2511274,2511276,,,180030254,176970966,0
2511982,2511981,,,178237244,179192641,0
2510677,2510679,,,176964318,176964086,0
2511273,2511276,,,178239674,178238913,0
2510054,2510055,,,179820599,180035760,0
2510901,2510908,,,179820599,179795861,0
2510901,2510908,,,179820599,176962057,0
2510194,2510195,,,178235413,179808888,0
2512140,2512141,,,176969372,180044718,0
2510630,2510628,,,176969372,179806356,0
2511004,2511005,,,180038497,179441056,0
2511895,2511905,,,179424415,179429494,0
2511867,2511866,,,176967928,176964895,0
2510160,2510157,,,178235291,177601820,0
2511981,2511979,,,180061755,180047894,0
2511003,2511006,,,178253036,176959693,0
2510148,2510147,,,180028386,176965384,0
2511447,2511438,,,179806636,179806791,0
2510901,2510908,,,178240242,176971135,0
2510067,2510064,,,176961834,176960588,0
2511447,2511444,,,176968073,178234867,0
2510230,2510231,,,176966277,180038030,0
2510230,2510231,,,177617379,178241315,0
2512439,2512439,,,176965455,180044304,1
2510146,2510145,,,176965455,179790107,0
2512439,2512439,,,176965455,177613351,1
2512439,2512439,,,176965455,179803267,1
2510157,2510167,,,176965455,176970919,0
2510157,2510167,,,176965455,179820067,0
2510203,2510204,,,176961984,176962271,0
2510054,2510055,,,179795624,176971145,0
2511241,2511246,,,179792141,176965957,0
2511846,2511848,,,179792141,176973402,0
2510054,2510055,,,177626110,176962148,0
2509988,2509987,,,178244343,177613603,0
2511445,2511439,,,178247980,176962535,0
2510228,2510231,,,176963890,179429094,0
2510228,2510231,,,176963890,179183666,0
2509997,2509988,,,176963890,176963891,0
2509997,2509988,,,176963890,176963893,0
2512144,2512141,,,176963890,179804489,0
2510177,2510173,,,176963890,176966237,0
2510195,2510194,,,179813582,180055214,0
2510195,2510194,,,177620514,178255917,0
2510908,2510901,,,180047364,176971175,0
2512160,2512163,,,176960439,177608793,0
2510908,2510899,,,176960439,176968611,0
2510250,2510249,,,177619899,180055567,0
2510250,2510249,,,177619899,179443790,0
2512375,2512374,,,180055895,176965776,0
2511274,2511273,,,176959167,177617930,0
2512151,2512148,,,179812691,178842658,3
2512141,2512144,,,177462490,176964261,0
2512034,2512031,,,177462490,176973538,0
2510899,2510901,,,176957960,176965441,0
2510899,2510908,,,176957960,179820745,0
2510055,2510054,,,177626474,177607814,0
2510520,2510512,,,179429847,176965039,0
2510629,2510627,,,176969421,179807106,0
2510629,2510627,,,176969421,176965783,0
2510202,2510200,,,178245401,177608298,0
2510202,2510200,,,178245401,179427387,0
2510182,2510183,,,177623771,178244853,0
2510737,2510738,,,180041140,176965974,0
2511846,2511849,,,180041140,176973224,0
2512201,2512200,,,180059606,179447413,0
2510899,2510908,,,176958218,177607925,0
2510228,2510231,,,179789030,179797217,0
2511901,2511902,,,179819895,179804708,0
2511901,2511902,,,179819895,179804715,0
2510231,2510231,,,176967152,180039201,0
2510908,2510901,,,176960390,180040465,0
2512467,2512463,,,176960390,179796393,0
2510726,2510729,,,178233194,179434980,0
2510735,2510738,,,176960939,176965995,0
2510195,2510194,,,179814675,179814764,0
2511276,2511275,,,176961713,179810131,0
2512154,2512157,,,177612210,178243802,0
2510231,2510231,,,176967046,179429729,0
2510229,2510226,,,177615566,177611824,0
2510229,2510228,,,177615566,176963972,0
2512442,2512441,,,177615566,176963972,0
2510230,2510231,,,176967057,180038591,0
2510901,2510908,,,176962093,180062842,0
2510901,2510908,,,176962093,179820604,0
2510901,2510908,,,176962093,176971082,0
2511004,2511003,,,179798126,180053022,0
2510735,2510738,,,176968141,176959692,0
2510790,2510789,,,176962062,179820605,0
2510231,2510231,,,176966128,180037791,0
2511447,2511444,,,176960049,178234343,0
2511003,2511006,,,179811194,179797993,0
2511246,2511243,,,179431274,177463761,0
2510901,2510905,,,176960603,180064998,0
2510229,2510228,,,177615782,178245323,0
2512441,2512442,,,177615782,178245323,0
2512154,2512157,,,176964095,176959790,0
2512154,2512157,,,180043395,179800447,0
2511979,2511979,,,180033192,176964341,0
2512440,2512439,,,180047286,180044459,1
2510146,2510145,,,180047286,177614355,0
2511448,2511439,,,177605893,179796826,0
2511906,2511905,,,180068130,180068226,0
2511438,2511442,,,179806793,179788785,0
2511438,2511442,,,179806793,179420106,0
2511438,2511442,,,179806793,179788777,0
2509995,2509998,,,176972432,179790240,0
2512376,2512377,,,180054976,180047626,0
2510177,2510173,,,177612104,176966383,0
2510250,2510249,,,176967571,176959005,0
2511013,2511014,,,176962473,176962176,0
2512034,2512031,,,179431289,176973506,0
2510899,2510908,,,176968629,176971069,0
2510166,2510163,,,179792849,176961345,0
2511867,2511866,,,176967912,180045235,0
2510738,2510737,,,177602719,179794068,0
2510908,2510901,,,178249457,176971145,0
2510177,2510173,,,179801622,176966391,0
2510055,2510054,,,176971197,179426908,0
2510055,2510054,,,176971197,179795830,0
2512473,2512470,,,179427555,176960421,0
2511533,2511532,,,179427555,176960588,0
2512473,2512463,,,179427555,179422963,0
2510737,2510738,,,177611106,176966024,0
2511448,2511438,,,176962538,180048085,0
2510908,2510908,,,176962105,176963404,1
2510726,2510729,,,176961611,176965024,0
2510179,2510175,,,179423612,176962953,0
2511004,2511005,,,176962836,176966948,0
2511004,2511005,,,176962836,176966947,0
2511004,2511003,,,176962836,176966989,0
2511004,2511003,,,176962836,176966991,0
2510203,2510204,,,176961966,176962252,0
2510203,2510204,,,176961966,177608399,0
2510067,2510064,,,176961966,177626306,0
2511015,2511016,,,179417520,179439275,0
2511003,2511006,,,179811581,178856020,0
2511441,2511438,,,180050554,176968027,0
2512141,2512144,,,178243970,179802263,0
2512141,2512144,,,178243970,176964218,0
2512141,2512144,,,178243970,178245937,0
2510229,2510226,,,178243970,179433874,0
2510226,2510232,,,176963641,180044459,3
2510737,2510738,,,176963641,180049416,0
2510737,2510738,,,176963641,179192977,0
2510901,2510905,,,179820951,179788356,0
2511979,2511981,,,179793258,180032541,0
2511895,2511905,,,178238187,176962827,0
2511445,2511448,,,178237202,180039214,0
2510229,2510228,,,178249822,177612077,0
2512441,2512442,,,178249822,177612077,0
2510908,2510901,,,178249822,178263027,0
2512439,2512439,,,176963854,178246652,1
2512439,2512439,,,176963854,176964430,1
2510901,2510905,,,179795993,177457298,0
2511979,2511981,,,179792592,180033539,0
2510067,2510064,,,178239727,176971133,0
2510067,2510064,,,178239727,176971135,0
2512375,2512374,,,177621228,176965821,0
2511274,2511273,,,177621228,176971401,0
2511243,2511246,,,180044971,180041071,0
2510250,2510249,,,180054356,180056011,0
2511846,2511849,,,176960898,176973209,0
2512442,2512441,,,179803435,176969458,0
2511904,2511902,,,179798044,179792839,0
2510900,2510908,,,178261195,176960484,0
2510900,2510908,,,178261195,179822636,0
2510228,2510231,,,176963972,180038951,0
2510228,2510231,,,176963972,178855860,0
2512144,2512141,,,176963972,178248240,0
2510178,2510173,,,176963972,177617724,0
2512151,2512148,,,177619780,178229679,3
2510726,2510729,,,180034362,180045702,0
2510129,2510130,,,180026841,176970464,0
2511438,2511448,,,179806495,180037814,0
2510273,2510272,,,177613928,176970855,0
2511003,2511006,,,176966612,176964978,0
2510231,2510231,,,177467017,180039104,0
2510231,2510231,,,177467017,178242699,0
2512160,2512163,,,178235975,178241009,0
2510966,2510971,,,176970097,176970140,0
2510738,2510737,,,176964663,180034627,0
2511439,2511447,,,179423068,180029704,0
2510905,2510901,,,176958355,180036341,0
2510905,2510901,,,176958355,178240006,0
2510226,2510227,,,180041971,176965425,0
2512439,2512440,,,180041971,176965425,0
2512171,2512174,,,176965507,176966351,0
2512256,2512252,,,176973143,180045408,0
2512256,2512252,,,176973143,177614039,0
2512256,2512252,,,176973143,176964925,0
2511531,2511536,,,177605412,176973877,0
2510908,2510899,,,176971168,180026044,0
2510064,2510067,,,176971168,179426792,0
2511014,2511013,,,176971168,176962491,0
2510908,2510908,,,176971168,179800005,1
2510177,2510175,,,180046916,180037955,0
2511275,2511276,,,176966440,180055308,0
2511275,2511276,,,176966440,176958780,0
2512440,2512439,,,180047442,180044617,1
2512154,2512157,,,177612254,178231751,0
2512154,2512157,,,177612254,178231767,0
2510615,2510618,,,176964911,177463921,0
2510067,2510059,,,176960239,177605457,0
2510045,2510044,,,179808919,179807091,0
2510194,2510195,,,179808919,179808789,0
2510726,2510729,,,176966010,176960957,0
2510726,2510729,,,176966010,176960960,0
2511183,2511184,,,179190505,176966194,0
2510901,2510905,,,176971153,177457559,0
2510250,2510249,,,176967573,176959007,0
2511252,2511249,,,180045037,180028823,0
2510273,2510272,,,180045037,176970838,0
2511846,2511849,,,177606032,176973170,0
2510054,2510055,,,178239858,176971175,0
2512473,2512463,,,179427742,177605848,0
2512473,2512463,,,179427742,178237048,0
2512442,2512441,,,180044365,177606213,0
2510958,2510958,,,179451703,179451715,0
2510420,2510421,,,176958679,176967265,0
2510184,2510182,,,178248596,177615124,0
2512141,2512144,,,176963690,177612868,0
2512034,2512031,,,176963690,176973552,0
2510738,2510737,,,179788742,179793939,0
2512157,2512154,,,179788742,179801004,0
2510229,2510226,,,176965591,179801539,0
2510229,2510228,,,176965591,176964054,0
2512442,2512441,,,176965591,176964054,0
2510506,2510507,,,179429267,176968879,0
2510899,2510908,,,176968631,176971069,0
2510230,2510231,,,176967093,180038717,0
2511445,2511448,,,178248208,177461400,0
2510520,2510512,,,176962800,178248450,0
2510520,2510512,,,176962800,178248444,0
2511004,2511005,,,176962800,176966918,0
2511444,2511447,,,178234542,177602360,0
2512439,2512439,,,176963893,179803188,1
2510899,2510901,,,176958044,176965403,0
2512034,2512031,,,179800505,176973544,0
2511445,2511439,,,178248273,176962628,0
2511959,2511959,,,179789840,176966603,0
2512149,2512151,,,180026991,180054006,3
2510229,2510226,,,180046929,180041763,0
2512470,2512463,,,177605608,177608384,0
2510510,2510515,,,179434827,179440700,0
2511979,2511981,,,179807045,179796564,0
2510790,2510789,,,180036559,180036084,0
2510250,2510249,,,176967446,176958752,0
2510507,2510515,,,178259102,177618616,0
2509992,2509991,,,176972652,176968503,0
2509992,2509991,,,176972652,176968504,0
2510738,2510737,,,179804561,179794068,0
2510148,2510147,,,180046253,176965589,0
2510899,2510901,,,179417571,176965519,0
2511981,2511979,,,179807400,179793150,0
2511867,2511866,,,176967925,177463921,0
2510129,2510130,,,179171128,176970476,0
2510735,2510738,,,180032037,176965926,0
2511846,2511849,,,180032037,176973179,0
2512375,2512374,,,179814316,180048529,0
2512375,2512374,,,179814316,179807077,0
2511274,2511273,,,179814316,179810374,0
2511439,2511445,,,179428343,176959701,0
2512202,2512203,,,176957918,176958535,0
2511410,2511411,,,179806677,180045408,0
2510899,2510908,,,177456729,176971141,0
2509991,2509992,,,179815686,176972616,0
2511537,2511533,,,176973806,179427575,0
2511537,2511531,,,176973806,177608436,0
2512456,2512456,,,177470682,177470676,0
2511981,2511979,,,179424917,179444243,0
2510273,2510272,,,176964777,179449511,0
2510228,2510231,,,180042440,180039104,0
2511238,2511242,,,176964697,178243802,0
2511003,2511006,,,176966583,177601489,0
2510908,2510899,,,179427088,176958014,0
2511447,2511438,,,180047911,180048119,0
2511003,2511006,,,176966566,180028395,0
2511003,2511006,,,176966566,177601463,0
2511441,2511438,,,178251642,179444916,0
2511005,2511006,,,176966957,180039304,0
2511005,2511006,,,176966903,176962996,0
2511005,2511006,,,176966903,176962997,0
2511005,2511006,,,176966903,176962998,0
2511005,2511006,,,176966903,179429915,0
2510229,2510226,,,176965446,176963869,0
2510183,2510182,,,178244332,176969382,0
2510908,2510901,,,177615186,177608027,0
2510229,2510231,,,177615186,176967034,0
2510899,2510908,,,180026356,180036696,0
2511004,2511005,,,179420280,176966620,0
2510231,2510231,,,176966187,176962535,0
2510726,2510729,,,176961537,178231503,0
2512473,2512463,,,178240856,178237092,0
2512375,2512374,,,180056322,180048901,0
2511439,2511445,,,179428249,176963023,0
2510225,2510224,,,179439178,179439019,0
2511003,2511006,,,178253030,178231344,0
2510179,2510175,,,177606093,179183571,0
2511982,2511983,,,176965807,179188947,0
2512377,2512376,,,176965807,176959007,0
2512377,2512376,,,176965807,176959005,0
2512439,2512439,,,180041565,180043656,1
2511904,2511905,,,179790053,179429729,0
2511439,2511445,,,179797481,179804581,0
2510184,2510182,,,176963665,179801551,0
2509997,2509988,,,176963857,176963859,0
2512439,2512440,,,180044361,176960935,0
2510506,2510516,,,180068164,180056769,0
2511006,2511005,,,180068164,180052902,0
2512375,2512374,,,179813974,179806794,0
2512375,2512374,,,179813974,179806791,0
2510905,2510901,,,176958426,176971121,0
2511448,2511445,,,179791572,179798096,0
2511439,2511447,,,179427512,176960053,0
2512141,2512149,,,176964966,178230291,0
2510908,2510899,,,176960461,180065036,0
2512467,2512463,,,176960461,180037197,0
2512467,2512463,,,176960461,178240806,0
2512160,2512163,,,176960461,177461175,0
2511005,2511006,,,176966809,178242594,0
2511906,2511903,,,176966809,179434993,0
2511441,2511438,,,176958904,176968028,0
2511252,2511249,,,176964901,176963722,0
2511905,2511895,,,179183634,179792536,0
2511905,2511904,,,179183634,176966584,0
2510908,2510899,,,179820605,176958166,0
2510064,2510067,,,179820605,179795400,0
2510195,2510194,,,179443362,179443431,0
2510899,2510908,,,180025953,176962142,0
2510899,2510901,,,180025953,179805982,0
2511015,2511016,,,180025953,179439318,0
2511015,2511016,,,180025953,176959262,0
2510229,2510231,,,177615609,177466993,0
2510908,2510901,,,176965372,176971105,0
2511846,2511849,,,179792156,176973209,0
2512149,2512151,,,180027488,177619908,3
2510737,2510738,,,179800354,176965974,0
2511846,2511849,,,179800354,176973224,0
2512034,2512031,,,176963637,176973538,0
2511448,2511439,,,176962321,179423292,0
2511448,2511439,,,176962321,178237169,0
2510908,2510908,,,177608155,176963493,1
2510737,2510738,,,179431390,176965984,0
2511246,2511243,,,180028919,180044935,0
2510901,2510908,,,176962486,179428165,0
2510901,2510908,,,176962486,176962466,0
2512203,2512202,,,176958365,176958073,0
2512148,2512149,,,177600043,179418950,0
2510735,2510738,,,179792057,176965926,0
2511846,2511849,,,179792057,176973179,0
2511273,2511276,,,178239651,176961768,0
2509997,2509988,,,180042104,180042110,0
2511183,2511184,,,177610919,177617047,0
2511004,2511003,,,176962759,176966907,0
2510174,2510177,,,180065003,180047378,0
2511243,2511246,,,176964845,179431426,0
2512473,2512463,,,179427614,179423020,0
2510901,2510908,,,179428094,179428046,0
2511982,2511981,,,176964635,176967699,0
2510230,2510231,,,176966304,176962575,0
2510230,2510231,,,176966304,179183121,0
2510901,2510905,,,178262934,177457933,0
2511004,2511003,,,177609901,178253461,0
2512141,2512149,,,178231393,178230259,0
2511904,2511906,,,178232894,178242537,0
2512375,2512374,,,179813871,179806710,0
2511241,2511246,,,178237555,179192924,0
2510160,2510182,,,179819708,177623642,0
2510726,2510729,,,180034397,177601592,0
2510179,2510173,,,180042184,180051204,0
2512442,2512441,,,179188647,176960910,0
2511409,2511411,,,179188647,176962953,0
2511982,2511981,,,179188647,178876717,0
2510229,2510231,,,177458093,180038088,0
2512141,2512144,,,177458093,176964243,0
2510513,2510516,,,180068231,180057956,0
2511903,2511902,,,180068231,180034376,0
2512375,2512374,,,180055738,176965745,0
2512144,2512141,,,178244897,179421347,0
2512144,2512141,,,178244897,176964646,0
2510177,2510173,,,178244897,176966289,0
2511442,2511439,,,178855537,179791359,0
2511870,2511867,,,178855537,179803736,0
2510905,2510901,,,179419791,176971201,0
2510174,2510173,,,177612158,177617887,0
2511410,2511411,,,178232092,178242542,0
2511144,2511146,,,177458237,176962564,0
2511448,2511445,,,179183068,179804384,0
2510175,2510184,,,180065014,180047440,0
2511982,2511983,,,176965714,176964502,0
2512377,2512376,,,176965714,176958709,0
2510899,2510908,,,176957950,178240178,0
2510899,2510901,,,176957950,176965448,0
2511447,2511438,,,179807218,180048901,0
2510182,2510184,,,178249120,178243802,0
2510229,2510228,,,178249120,178244512,0
2512441,2512442,,,178249120,178244512,0
2511243,2511246,,,180044935,180028941,0
2511901,2511902,,,176970823,176963022,0
2510226,2510227,,,176963522,176969353,0
2510793,2510791,,,179451381,179451392,0
2510901,2510908,,,180063261,180036696,0
2511215,2511216,,,176972986,178231752,0
2510184,2510182,,,177614803,177615470,0
2510228,2510231,,,176964014,178242260,0
